exercise_slug,exercise_name,archetype,reminder_number,type,original_path,original_name,new_name,size_mb,target_path,cloudflare_url
plyometric-push-up,Plyometric Push-up,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-QUEEN BAR/MSU-190913-QueenBar-HunkyStrippersDuoFlashingHardCocks-1.mp4",MSU-190913-QueenBar-HunkyStrippersDuoFlashingHardCocks-1.mp4,plyometric-push-up_reminder_sergeant_2.mp4,5.0,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/plyometric-push-up_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/plyometric-push-up_reminder_sergeant_2.mp4
plyometric-push-up,Plyometric Push-up,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/msu-220330-clubtheatron-musclestripperflashingcockupclose-2.mp4",msu-220330-clubtheatron-musclestripperflashingcockupclose-2.mp4,plyometric-push-up_reminder_sergeant_3.mp4,9.73,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/plyometric-push-up_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/plyometric-push-up_reminder_sergeant_3.mp4
plyometric-push-up,Plyometric Push-up,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-EROTIC SUPER MIX/msu-210430-hotstrippersbouncingcocksonstage-1.mp4",msu-210430-hotstrippersbouncingcocksonstage-1.mp4,plyometric-push-up_reminder_intellectual_1.mp4,9.72,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/plyometric-push-up_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/plyometric-push-up_reminder_intellectual_1.mp4
plyometric-push-up,Plyometric Push-up,intellectual,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/REAL CAM, NON SCRIPTED, FASHION SHOW/LOCKER ROOM/MSU-110225-HotGuyInChangeRoom-1.mp4",MSU-110225-HotGuyInChangeRoom-1.mp4,plyometric-push-up_reminder_intellectual_2.mp4,9.71,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/plyometric-push-up_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/plyometric-push-up_reminder_intellectual_2.mp4
plyometric-push-up,Plyometric Push-up,intellectual,3,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/FILM CUTSCENES/MSU-150206-SaintLaurent-FrontalNudityScenes.mp4,MSU-150206-SaintLaurent-FrontalNudityScenes.mp4,plyometric-push-up_reminder_intellectual_3.mp4,30.33,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/plyometric-push-up_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/plyometric-push-up_reminder_intellectual_3.mp4
explosive-mountain-climber,Explosive Mountain Climber,bro,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-EROTIC SUPER MIX/msu-220530-musclegogodancersflashinghardcocksatclub.mp4",msu-220530-musclegogodancersflashinghardcocksatclub.mp4,explosive-mountain-climber_reminder_bro_1.mp4,9.67,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/explosive-mountain-climber_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/explosive-mountain-climber_reminder_bro_1.mp4
explosive-mountain-climber,Explosive Mountain Climber,bro,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/msu-221120-clubtheatronbogota-hotgogodancersflashinghardcock-7.mp4",msu-221120-clubtheatronbogota-hotgogodancersflashinghardcock-7.mp4,explosive-mountain-climber_reminder_bro_2.mp4,9.67,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/explosive-mountain-climber_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/explosive-mountain-climber_reminder_bro_2.mp4
explosive-mountain-climber,Explosive Mountain Climber,bro,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/msu-230421-clubtheatronbogota-hotgogodancerflashinghardcock.mp4",msu-230421-clubtheatronbogota-hotgogodancerflashinghardcock.mp4,explosive-mountain-climber_reminder_bro_3.mp4,9.67,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/explosive-mountain-climber_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/explosive-mountain-climber_reminder_bro_3.mp4
explosive-mountain-climber,Explosive Mountain Climber,sergeant,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-HUNG & SEE THRU BULGE/MSU-160511-PrideAfterPartySexyGoGoDancer-2.mp4",MSU-160511-PrideAfterPartySexyGoGoDancer-2.mp4,explosive-mountain-climber_reminder_sergeant_1.mp4,30.34,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/explosive-mountain-climber_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/explosive-mountain-climber_reminder_sergeant_1.mp4
explosive-mountain-climber,Explosive Mountain Climber,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/msu-201110-clubtheatronbogota-hotstrippersflashinghardcocks-5.mp4",msu-201110-clubtheatronbogota-hotstrippersflashinghardcocks-5.mp4,explosive-mountain-climber_reminder_sergeant_2.mp4,9.66,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/explosive-mountain-climber_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/explosive-mountain-climber_reminder_sergeant_2.mp4
explosive-mountain-climber,Explosive Mountain Climber,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/MSU-171211-MuscledStripperShowsHardCock.mp4",MSU-171211-MuscledStripperShowsHardCock.mp4,explosive-mountain-climber_reminder_sergeant_3.mp4,9.63,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/explosive-mountain-climber_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/explosive-mountain-climber_reminder_sergeant_3.mp4
explosive-mountain-climber,Explosive Mountain Climber,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-LA DIOSA SOCIAL CLUB/MSU-180731-LaDiosaClub-HardStripperLiveOnStage-2.mp4",MSU-180731-LaDiosaClub-HardStripperLiveOnStage-2.mp4,explosive-mountain-climber_reminder_intellectual_1.mp4,9.63,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/explosive-mountain-climber_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/explosive-mountain-climber_reminder_intellectual_1.mp4
explosive-mountain-climber,Explosive Mountain Climber,intellectual,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-EROTIC NORMAL MIX/MSU-141212-ExoticaShow-LaNocheDelPiropoStrip.mp4",MSU-141212-ExoticaShow-LaNocheDelPiropoStrip.mp4,explosive-mountain-climber_reminder_intellectual_2.mp4,30.38,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/explosive-mountain-climber_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/explosive-mountain-climber_reminder_intellectual_2.mp4
explosive-mountain-climber,Explosive Mountain Climber,intellectual,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-KM ZERO CLUB/MSU-180812-KMZeroClub-HotStripperShowsHardCock-5.mp4",MSU-180812-KMZeroClub-HotStripperShowsHardCock-5.mp4,explosive-mountain-climber_reminder_intellectual_3.mp4,9.62,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/explosive-mountain-climber_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/explosive-mountain-climber_reminder_intellectual_3.mp4
medicine-ball-slam-simulation,Medicine Ball Slam Simulation,bro,1,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- NON LATIN STRIPPER- BULGE & HALF NAKED/msu-221220-sexygogodancersinjocksonstage.mp4,msu-221220-sexygogodancersinjocksonstage.mp4,medicine-ball-slam-simulation_reminder_bro_1.mp4,9.62,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/medicine-ball-slam-simulation_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/medicine-ball-slam-simulation_reminder_bro_1.mp4
medicine-ball-slam-simulation,Medicine Ball Slam Simulation,bro,2,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/FILM CUTSCENES/msu-220820-movienudity-cousins-nuditysexscenes-2.mp4,msu-220820-movienudity-cousins-nuditysexscenes-2.mp4,medicine-ball-slam-simulation_reminder_bro_2.mp4,30.39,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/medicine-ball-slam-simulation_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/medicine-ball-slam-simulation_reminder_bro_2.mp4
medicine-ball-slam-simulation,Medicine Ball Slam Simulation,bro,3,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- ASIAN MIX/MSU-190220-TaiwanSMClub-HornyLiveBondageSexShow-2.mp4,MSU-190220-TaiwanSMClub-HornyLiveBondageSexShow-2.mp4,medicine-ball-slam-simulation_reminder_bro_3.mp4,30.43,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/medicine-ball-slam-simulation_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/medicine-ball-slam-simulation_reminder_bro_3.mp4
medicine-ball-slam-simulation,Medicine Ball Slam Simulation,sergeant,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/msu-221120-clubtheatronbogota-hotgogodancersflashinghardcock-6.mp4",msu-221120-clubtheatronbogota-hotgogodancersflashinghardcock-6.mp4,medicine-ball-slam-simulation_reminder_sergeant_1.mp4,9.57,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/medicine-ball-slam-simulation_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/medicine-ball-slam-simulation_reminder_sergeant_1.mp4
medicine-ball-slam-simulation,Medicine Ball Slam Simulation,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-LA COLORINA/msu-210710-lacolorinaclub-hotgogodancersonstage.mp4",msu-210710-lacolorinaclub-hotgogodancersonstage.mp4,medicine-ball-slam-simulation_reminder_sergeant_2.mp4,9.56,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/medicine-ball-slam-simulation_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/medicine-ball-slam-simulation_reminder_sergeant_2.mp4
medicine-ball-slam-simulation,Medicine Ball Slam Simulation,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-CLUB CHOPERIA/MSU-141024-ClubChoperia-HardGoGoStrippers-2.mp4",MSU-141024-ClubChoperia-HardGoGoStrippers-2.mp4,medicine-ball-slam-simulation_reminder_sergeant_3.mp4,30.45,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/medicine-ball-slam-simulation_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/medicine-ball-slam-simulation_reminder_sergeant_3.mp4
medicine-ball-slam-simulation,Medicine Ball Slam Simulation,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-OPEN MIND BAR/msu-221110-openmindbarmexico-musclestripperflashinghardcock-1.mp4",msu-221110-openmindbarmexico-musclestripperflashinghardcock-1.mp4,medicine-ball-slam-simulation_reminder_intellectual_1.mp4,9.53,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/medicine-ball-slam-simulation_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/medicine-ball-slam-simulation_reminder_intellectual_1.mp4
medicine-ball-slam-simulation,Medicine Ball Slam Simulation,intellectual,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-LA COLORINA/msu-200930-lacolorinaclub-hotgogodancersonstage-4.mp4",msu-200930-lacolorinaclub-hotgogodancersonstage-4.mp4,medicine-ball-slam-simulation_reminder_intellectual_2.mp4,9.52,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/medicine-ball-slam-simulation_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/medicine-ball-slam-simulation_reminder_intellectual_2.mp4
medicine-ball-slam-simulation,Medicine Ball Slam Simulation,intellectual,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/MSU-191231-ClubTheatronBogota-HotGoGoDancersFlashingHardCocks-1.mp4",MSU-191231-ClubTheatronBogota-HotGoGoDancersFlashingHardCocks-1.mp4,medicine-ball-slam-simulation_reminder_intellectual_3.mp4,9.51,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/medicine-ball-slam-simulation_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/medicine-ball-slam-simulation_reminder_intellectual_3.mp4
frog-jumps,Frog Jumps,bro,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/msu-230310-hotgogodancersflashinghardcocks.mp4",msu-230310-hotgogodancersflashinghardcocks.mp4,frog-jumps_reminder_bro_1.mp4,9.5,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/frog-jumps_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/frog-jumps_reminder_bro_1.mp4
frog-jumps,Frog Jumps,bro,2,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/STRAIGHT BAR- CHIPPENDALES/MSU-161018-Chippendales2012-MistrzostwaPolski.mp4,MSU-161018-Chippendales2012-MistrzostwaPolski.mp4,frog-jumps_reminder_bro_2.mp4,9.49,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/frog-jumps_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/frog-jumps_reminder_bro_2.mp4
frog-jumps,Frog Jumps,bro,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-PUBLIC VOVEUR/MSU-130302-HotGoGoDancerAtOutdoorPartyShowingHardBulge.mp4",MSU-130302-HotGoGoDancerAtOutdoorPartyShowingHardBulge.mp4,frog-jumps_reminder_bro_3.mp4,9.47,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/frog-jumps_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/frog-jumps_reminder_bro_3.mp4
frog-jumps,Frog Jumps,sergeant,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-PUBLIC VOVEUR/MSU-140309-GoGoDancerWithHugeBulge.mp4",MSU-140309-GoGoDancerWithHugeBulge.mp4,frog-jumps_reminder_sergeant_1.mp4,9.47,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/frog-jumps_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/frog-jumps_reminder_sergeant_1.mp4
frog-jumps,Frog Jumps,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/msu-230514-festanudesbrasilia-nakedgogodancers-1.mp4",msu-230514-festanudesbrasilia-nakedgogodancers-1.mp4,frog-jumps_reminder_sergeant_2.mp4,9.46,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/frog-jumps_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/frog-jumps_reminder_sergeant_2.mp4
frog-jumps,Frog Jumps,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-GENETIC MAJESTIC/msu-230110-geneticmajesticclub-musclestripperflashsinghardbulge.mp4",msu-230110-geneticmajesticclub-musclestripperflashsinghardbulge.mp4,frog-jumps_reminder_sergeant_3.mp4,9.43,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/frog-jumps_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/frog-jumps_reminder_sergeant_3.mp4
frog-jumps,Frog Jumps,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-GENETIC MAJESTIC/MSU-171120-GeneticMajesticClub-HotGoGoDancersBulge-2.mp4",MSU-171120-GeneticMajesticClub-HotGoGoDancersBulge-2.mp4,frog-jumps_reminder_intellectual_1.mp4,9.4,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/frog-jumps_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/frog-jumps_reminder_intellectual_1.mp4
frog-jumps,Frog Jumps,intellectual,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-HUNG & SEE THRU BULGE/msu-210430-sexygogodancershowingvplbulge.mp4",msu-210430-sexygogodancershowingvplbulge.mp4,frog-jumps_reminder_intellectual_2.mp4,9.39,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/frog-jumps_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/frog-jumps_reminder_intellectual_2.mp4
frog-jumps,Frog Jumps,intellectual,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/REAL CAM, NON SCRIPTED, FASHION SHOW/BAILE SHOW/MSU-180422-AxeMoiBar-HotBrazilianDanceTroupeGoGoDancers-1.mp4",MSU-180422-AxeMoiBar-HotBrazilianDanceTroupeGoGoDancers-1.mp4,frog-jumps_reminder_intellectual_3.mp4,9.39,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/frog-jumps_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/frog-jumps_reminder_intellectual_3.mp4
skater-jumps,Skater Jumps,bro,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-OPEN MIND BAR/msu-210920-openmindbarmexico-hotgogodancersonstage-7.mp4",msu-210920-openmindbarmexico-hotgogodancersonstage-7.mp4,skater-jumps_reminder_bro_1.mp4,9.38,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/skater-jumps_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/skater-jumps_reminder_bro_1.mp4
skater-jumps,Skater Jumps,bro,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-BOY BAR/MSU-180712-BoyBar-HotGoGoDancersDuo-1.mp4",MSU-180712-BoyBar-HotGoGoDancersDuo-1.mp4,skater-jumps_reminder_bro_2.mp4,9.37,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/skater-jumps_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/skater-jumps_reminder_bro_2.mp4
skater-jumps,Skater Jumps,bro,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/msu-221210-clubtheatronbogota-musclestripperflashinghardcock-3.mp4",msu-221210-clubtheatronbogota-musclestripperflashinghardcock-3.mp4,skater-jumps_reminder_bro_3.mp4,9.29,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/skater-jumps_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/skater-jumps_reminder_bro_3.mp4
skater-jumps,Skater Jumps,sergeant,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-KM ZERO CLUB/MSU-180115-KMZeroClub-HotMuscledStripperShowsHardCock-1.mp4",MSU-180115-KMZeroClub-HotMuscledStripperShowsHardCock-1.mp4,skater-jumps_reminder_sergeant_1.mp4,9.27,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/skater-jumps_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/skater-jumps_reminder_sergeant_1.mp4
skater-jumps,Skater Jumps,sergeant,2,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- NON LATIN STRIPPER- BULGE & HALF NAKED/MSU-160212-LadiesNightHotMaleStrippers.mp4,MSU-160212-LadiesNightHotMaleStrippers.mp4,skater-jumps_reminder_sergeant_2.mp4,30.74,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/skater-jumps_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/skater-jumps_reminder_sergeant_2.mp4
skater-jumps,Skater Jumps,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-OPEN MIND BAR/msu-221110-openmindbarmexico-musclestripperflashinghardcock-2.mp4",msu-221110-openmindbarmexico-musclestripperflashinghardcock-2.mp4,skater-jumps_reminder_sergeant_3.mp4,9.25,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/skater-jumps_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/skater-jumps_reminder_sergeant_3.mp4
